    fip     | dnp3  | index |           type            |                         dev                         |           attr            |          bit          
 S24-SWA-DN | 36001 |   140 | ABNORMAL_CONDITION_DEVICE | SWA_IPR_252_2_OFFLINE                               | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36002 |   140 | ABNORMAL_CONDITION_DEVICE | SWA_IPR_252_2_OFFLINE                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36003 |   141 | ABNORMAL_CONDITION_DEVICE | SWA_IPR_252_8_OFFLINE                               | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36004 |   141 | ABNORMAL_CONDITION_DEVICE | SWA_IPR_252_8_OFFLINE                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36005 |   142 | ABNORMAL_CONDITION_DEVICE | SWA_IOM_DC_OFFLINE                                  | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36006 |   142 | ABNORMAL_CONDITION_DEVICE | SWA_IOM_DC_OFFLINE                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36007 |   143 | ABNORMAL_CONDITION_DEVICE | SWA_MPR_D02_OFFLINE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36008 |   143 | ABNORMAL_CONDITION_DEVICE | SWA_MPR_D02_OFFLINE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36009 |   144 | ABNORMAL_CONDITION_DEVICE | SWA_MPR_D03_OFFLINE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36010 |   144 | ABNORMAL_CONDITION_DEVICE | SWA_MPR_D03_OFFLINE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36011 |   145 | ABNORMAL_CONDITION_DEVICE | SWA_X01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36012 |   145 | ABNORMAL_CONDITION_DEVICE | SWA_X01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36013 |   146 | ABNORMAL_CONDITION_DEVICE | SWA_X02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36014 |   146 | ABNORMAL_CONDITION_DEVICE | SWA_X02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36015 |   147 | ABNORMAL_CONDITION_DEVICE | SWA_Z01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36016 |   147 | ABNORMAL_CONDITION_DEVICE | SWA_Z01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36017 |   148 | ABNORMAL_CONDITION_DEVICE | SWA_Z02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36018 |   148 | ABNORMAL_CONDITION_DEVICE | SWA_Z02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36019 |   149 | ABNORMAL_CONDITION_DEVICE | SWA_BATT_CHARGER_OFFLINE                            | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36020 |   149 | ABNORMAL_CONDITION_DEVICE | SWA_BATT_CHARGER_OFFLINE                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36021 |   150 | ABNORMAL_CONDITION_DEVICE | SWA_NGD_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36022 |   150 | ABNORMAL_CONDITION_DEVICE | SWA_NGD_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36023 |   151 | ABNORMAL_CONDITION_DEVICE | SWA_ETTC_OFFLINE                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36024 |   151 | ABNORMAL_CONDITION_DEVICE | SWA_ETTC_OFFLINE                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36025 |   156 | ABNORMAL_CONDITION_DEVICE | SWA_AUX_XFMR_WINDING_HI_TEMP                        | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36026 |   156 | ABNORMAL_CONDITION_DEVICE | SWA_AUX_XFMR_WINDING_HI_TEMP                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36027 |   157 | ABNORMAL_CONDITION_DEVICE | SWA_D01_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | ALARM
 S24-SWA-DN | 36028 |   157 | ABNORMAL_CONDITION_DEVICE | SWA_D01_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S24-SWA-DN | 36031 |   159 | ABNORMAL_CONDITION_DEVICE | SWA_D01_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36032 |   159 | ABNORMAL_CONDITION_DEVICE | SWA_D01_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36033 |   160 | ABNORMAL_CONDITION_DEVICE | SWA_D04_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | ALARM
 S24-SWA-DN | 36034 |   160 | ABNORMAL_CONDITION_DEVICE | SWA_D04_CONN_POS                                    | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S24-SWA-DN | 36037 |   162 | ABNORMAL_CONDITION_DEVICE | SWA_D04_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36038 |   162 | ABNORMAL_CONDITION_DEVICE | SWA_D04_TEST_POS                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36039 |   163 | ABNORMAL_CONDITION_DEVICE | SWA_X01_263OL_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36040 |   163 | ABNORMAL_CONDITION_DEVICE | SWA_X01_263OL_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36041 |   164 | ABNORMAL_CONDITION_DEVICE | SWA_X02_263OL_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36042 |   164 | ABNORMAL_CONDITION_DEVICE | SWA_X02_263OL_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36043 |   165 | ABNORMAL_CONDITION_DEVICE | SWA_X10_WINDING_HI_TEMP_TRIP                        | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36044 |   165 | ABNORMAL_CONDITION_DEVICE | SWA_X10_WINDING_HI_TEMP_TRIP                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36045 |   166 | ABNORMAL_CONDITION_DEVICE | SWA_480V_LOSS_PRIMARY_SRC                           | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36046 |   166 | ABNORMAL_CONDITION_DEVICE | SWA_480V_LOSS_PRIMARY_SRC                           | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36047 |   167 | ABNORMAL_CONDITION_DEVICE | SWA_480V_LOSS_BACKUP_SRC                            | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36048 |   167 | ABNORMAL_CONDITION_DEVICE | SWA_480V_LOSS_BACKUP_SRC                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36049 |   168 | ABNORMAL_CONDITION_DEVICE | SWA_ATS_IN_BYPASS_MODE                              | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36050 |   168 | ABNORMAL_CONDITION_DEVICE | SWA_ATS_IN_BYPASS_MODE                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36051 |   169 | ABNORMAL_CONDITION_DEVICE | SWA_FIRE_SUMMARY_AC_HOUSE                           | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36052 |   169 | ABNORMAL_CONDITION_DEVICE | SWA_FIRE_SUMMARY_AC_HOUSE                           | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36053 |   170 | ABNORMAL_CONDITION_DEVICE | SWA_FIRE_SUMMARY_DC_HOUSE                           | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36054 |   170 | ABNORMAL_CONDITION_DEVICE | SWA_FIRE_SUMMARY_DC_HOUSE                           | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36055 |   171 | ABNORMAL_CONDITION_DEVICE | SWA_HMI_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36056 |   171 | ABNORMAL_CONDITION_DEVICE | SWA_HMI_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36261 |     4 | ABNORMAL_CONDITION_DEVICE | SWAH01_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36262 |     4 | ABNORMAL_CONDITION_DEVICE | SWAH01_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36263 |    10 | ABNORMAL_CONDITION_DEVICE | SWAH02_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36264 |    10 | ABNORMAL_CONDITION_DEVICE | SWAH02_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36265 |    16 | ABNORMAL_CONDITION_DEVICE | SWAH08_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36266 |    16 | ABNORMAL_CONDITION_DEVICE | SWAH08_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36267 |    86 | ABNORMAL_CONDITION_DEVICE | SWAD02_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36268 |    86 | ABNORMAL_CONDITION_DEVICE | SWAD02_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36269 |    95 | ABNORMAL_CONDITION_DEVICE | SWAD03_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36270 |    95 | ABNORMAL_CONDITION_DEVICE | SWAD03_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36271 |   158 | ABNORMAL_CONDITION_DEVICE | SWAD01_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36272 |   158 | ABNORMAL_CONDITION_DEVICE | SWAD01_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36273 |   161 | ABNORMAL_CONDITION_DEVICE | SWAD04_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36274 |   161 | ABNORMAL_CONDITION_DEVICE | SWAD04_DISC_POS                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36425 |   172 | ABNORMAL_CONDITION_DEVICE | SWA_HS_286_1_TRIP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36426 |   172 | ABNORMAL_CONDITION_DEVICE | SWA_HS_286_1_TRIP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36427 |   173 | ABNORMAL_CONDITION_DEVICE | SWA_HS_286_2_TRIP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36428 |   173 | ABNORMAL_CONDITION_DEVICE | SWA_HS_286_2_TRIP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 36429 |   174 | ABNORMAL_CONDITION_DEVICE | SWA_ETTC_24VDC_PWR_FAIL                             | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 36430 |   174 | ABNORMAL_CONDITION_DEVICE | SWA_ETTC_24VDC_PWR_FAIL                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 37359 |    22 | ABNORMAL_CONDITION_DEVICE | SWA_DI_BATT_DS_OPEN                                 | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 37360 |    22 | ABNORMAL_CONDITION_DEVICE | SWA_DI_BATT_DS_OPEN                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 37361 |   119 | ABNORMAL_CONDITION_DEVICE | SWA_RTAC_ETHERCAT_1_TROUBLE                         | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 37362 |   119 | ABNORMAL_CONDITION_DEVICE | SWA_RTAC_ETHERCAT_1_TROUBLE                         | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 37363 |   121 | ABNORMAL_CONDITION_DEVICE | SWA_INTERLOCK_BY_RECLOSING                          | ABC_DEVICE_ELEC_IND       | ALARM
 S24-SWA-DN | 37364 |   121 | ABNORMAL_CONDITION_DEVICE | SWA_INTERLOCK_BY_RECLOSING                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-SWA-DN | 37775 |   176 | ABNORMAL_CONDITION_DEVICE | SWA_NGD_ALM_SCR_SHORT                               | ABC_DEVICE_LOG_ONLY_IND   | ALARM
 S24-SWA-DN | 37776 |   176 | ABNORMAL_CONDITION_DEVICE | SWA_NGD_ALM_SCR_SHORT                               | ABC_DEVICE_LOG_ONLY_IND   | NO_ALARM
 S24-TCH-DN | 31729 |     0 | ABNORMAL_CONDITION_DEVICE | S24TCH_DNPNET                                       | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31730 |     0 | ABNORMAL_CONDITION_DEVICE | S24TCH_DNPNET                                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31731 |     3 | ABNORMAL_CONDITION_DEVICE | S24TCH_CAB_23B_FlexIO                               | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31732 |     3 | ABNORMAL_CONDITION_DEVICE | S24TCH_CAB_23B_FlexIO                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31733 |    17 | ABNORMAL_CONDITION_DEVICE | S24TCH_PAC_Power_Supply                             | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31734 |    17 | ABNORMAL_CONDITION_DEVICE | S24TCH_PAC_Power_Supply                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31735 |    19 | ABNORMAL_CONDITION_DEVICE | S24TCH_Clean_Agent_Alarm                            | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31736 |    19 | ABNORMAL_CONDITION_DEVICE | S24TCH_Clean_Agent_Alarm                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31737 |    20 | ABNORMAL_CONDITION_DEVICE | S24TCH_General_Trouble                              | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31738 |    20 | ABNORMAL_CONDITION_DEVICE | S24TCH_General_Trouble                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31739 |    21 | ABNORMAL_CONDITION_DEVICE | S24TCH_Fan_OFF                                      | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31740 |    21 | ABNORMAL_CONDITION_DEVICE | S24TCH_Fan_OFF                                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31741 |    22 | ABNORMAL_CONDITION_DEVICE | S24TCH_Temp_High                                    | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31742 |    22 | ABNORMAL_CONDITION_DEVICE | S24TCH_Temp_High                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31743 |    23 | ABNORMAL_CONDITION_DEVICE | S24TCH_Battery_Room_Fan_OFF                         | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31744 |    23 | ABNORMAL_CONDITION_DEVICE | S24TCH_Battery_Room_Fan_OFF                         | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31745 |    24 | ABNORMAL_CONDITION_DEVICE | S24TCH_UPS_Trouble                                  | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31746 |    24 | ABNORMAL_CONDITION_DEVICE | S24TCH_UPS_Trouble                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31747 |    25 | ABNORMAL_CONDITION_DEVICE | S24TCH_UPS_Supplying_Power                          | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31748 |    25 | ABNORMAL_CONDITION_DEVICE | S24TCH_UPS_Supplying_Power                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31749 |    26 | ABNORMAL_CONDITION_DEVICE | S24TCH_Fire_Alarm_Pull_Station                      | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31750 |    26 | ABNORMAL_CONDITION_DEVICE | S24TCH_Fire_Alarm_Pull_Station                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31751 |    27 | ABNORMAL_CONDITION_DEVICE | S24TCH_Fire_Alarm_Area_Smoke                        | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31752 |    27 | ABNORMAL_CONDITION_DEVICE | S24TCH_Fire_Alarm_Area_Smoke                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31753 |    29 | ABNORMAL_CONDITION_DEVICE | S24TCH_Clean_Agent_Supervisory                      | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31754 |    29 | ABNORMAL_CONDITION_DEVICE | S24TCH_Clean_Agent_Supervisory                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31755 |    30 | ABNORMAL_CONDITION_DEVICE | S24TCH_Clean_Agent_Discharge                        | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31756 |    30 | ABNORMAL_CONDITION_DEVICE | S24TCH_Clean_Agent_Discharge                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31757 |    31 | ABNORMAL_CONDITION_DEVICE | S24TCH_Module1_Status                               | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31758 |    31 | ABNORMAL_CONDITION_DEVICE | S24TCH_Module1_Status                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31759 |    32 | ABNORMAL_CONDITION_DEVICE | S24TCH_ETS_SWA_Tripped                              | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31760 |    32 | ABNORMAL_CONDITION_DEVICE | S24TCH_ETS_SWA_Tripped                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S24-TCH-DN | 31761 |    47 | ABNORMAL_CONDITION_DEVICE | S24TCH_Module2_Status                               | ABC_DEVICE_ELEC_IND       | ALARM
 S24-TCH-DN | 31762 |    47 | ABNORMAL_CONDITION_DEVICE | S24TCH_Module2_Status                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 S26-SKR-DN |  2049 |     0 | CIRCUIT_BREAKER           | SKRH01                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S26-SKR-DN |  2050 |     0 | CIRCUIT_BREAKER           | SKRH01                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S26-SKR-DN |  2051 |     0 | CIRCUIT_BREAKER           | SKRH01                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S26-SKR-DN |  2052 |     0 | CIRCUIT_BREAKER           | SKRH01                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S26-SKR-DN |  2053 |     6 | CIRCUIT_BREAKER           | SKRH02                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S26-SKR-DN |  2054 |     6 | CIRCUIT_BREAKER           | SKRH02                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S26-SKR-DN |  2055 |     6 | CIRCUIT_BREAKER           | SKRH02                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S26-SKR-DN |  2056 |     6 | CIRCUIT_BREAKER           | SKRH02                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S26-SKR-DN |  2057 |    12 | CIRCUIT_BREAKER           | SKRH08                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S26-SKR-DN |  2058 |    12 | CIRCUIT_BREAKER           | SKRH08                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S26-SKR-DN |  2059 |    12 | CIRCUIT_BREAKER           | SKRH08                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S26-SKR-DN |  2060 |    12 | CIRCUIT_BREAKER           | SKRH08                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S26-SKR-DN |  2061 |    74 | CIRCUIT_BREAKER           | SKRD01                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S26-SKR-DN |  2062 |    74 | CIRCUIT_BREAKER           | SKRD01                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S26-SKR-DN |  2063 |    74 | CIRCUIT_BREAKER           | SKRD01                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S26-SKR-DN |  2064 |    74 | CIRCUIT_BREAKER           | SKRD01                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S26-SKR-DN |  2065 |    82 | CIRCUIT_BREAKER           | SKRD02                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S26-SKR-DN |  2066 |    82 | CIRCUIT_BREAKER           | SKRD02                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S26-SKR-DN |  2067 |    82 | CIRCUIT_BREAKER           | SKRD02                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S26-SKR-DN |  2068 |    82 | CIRCUIT_BREAKER           | SKRD02                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S26-SKR-DN |  2069 |    91 | CIRCUIT_BREAKER           | SKRD03                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S26-SKR-DN |  2070 |    91 | CIRCUIT_BREAKER           | SKRD03                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S26-SKR-DN |  2071 |    91 | CIRCUIT_BREAKER           | SKRD03                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S26-SKR-DN |  2072 |    91 | CIRCUIT_BREAKER           | SKRD03                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S26-SKR-DN |  2073 |   100 | CIRCUIT_BREAKER           | SKRD04                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S26-SKR-DN |  2074 |   100 | CIRCUIT_BREAKER           | SKRD04                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S26-SKR-DN |  2075 |   100 | CIRCUIT_BREAKER           | SKRD04                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S26-SKR-DN |  2076 |   100 | CIRCUIT_BREAKER           | SKRD04                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S26-SKR-DN |  2077 |   109 | CIRCUIT_BREAKER           | SKRD05                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
 S26-SKR-DN |  2078 |   109 | CIRCUIT_BREAKER           | SKRD05                                              | CIRCUIT_BREAKER_IND       | NON_INDICATING
 S26-SKR-DN |  2079 |   109 | CIRCUIT_BREAKER           | SKRD05                                              | CIRCUIT_BREAKER_IND       | TRIPPED
 S26-SKR-DN |  2080 |   109 | CIRCUIT_BREAKER           | SKRD05                                              | CIRCUIT_BREAKER_IND       | CLOSED
 S26-SKR-DN |  2081 |   118 | CIRCUIT_BREAKER           | SKRD06                                              | CIRCUIT_BREAKER_IND       | ABNORMAL
